"x.y.iso";"t";"kcr";"value"
"-42p75.-16p75.BRA";1995;"cropland";3329.33345935415
"-42p75.-17p25.BRA";1995;"cropland";6374.99611430869
"-42p75.-17p75.BRA";1995;"cropland";12496.1211181646
"-42p75.-18p25.BRA";1995;"cropland";16926.6422562227
"-42p75.-18p75.BRA";1995;"cropland";18714.3731926483
"-42p75.-19p25.BRA";1995;"cropland";27186.6403625557
"-42p75.-19p75.BRA";1995;"cropland";19092.2500215467
"-42p75.-20p25.BRA";1995;"cropland";49676.2495352072
"-42p75.-20p75.BRA";1995;"cropland";70616.5526635471
"-42p75.-21p25.BRA";1995;"cropland";28424.7826175743
"-42p75.-21p75.BRA";1995;"cropland";10302.3165559491
"-42p75.-22p25.BRA";1995;"cropland";6654.92840093648
"-42p75.-22p75.BRA";1995;"cropland";15703.8222848261
"-42p75.-2p75.BRA";1995;"cropland";9920.08549527483
"-42p75.-3p25.BRA";1995;"cropland";15550.0224321171
"-42p75.-3p75.BRA";1995;"cropland";30088.3570873966
"-42p75.-4p25.BRA";1995;"cropland";32302.288311025
"-42p75.-4p75.BRA";1995;"cropland";33454.5467693111
"-42p75.-5p25.BRA";1995;"cropland";19639.5286461456
"-42p75.-5p75.BRA";1995;"cropland";41722.1955187832
"-42p75.-6p25.BRA";1995;"cropland";23875.1985323516
"-42p75.-6p75.BRA";1995;"cropland";12246.9707386452
"-42p75.-7p25.BRA";1995;"cropland";10827.3512186691
"-42p75.-7p75.BRA";1995;"cropland";7416.31952815984
"-42p75.-8p25.BRA";1995;"cropland";2737.95400364473
"-42p75.-8p75.BRA";1995;"cropland";17247.7555214433
"-42p75.-9p25.BRA";1995;"cropland";25587.1441777106
"-42p75.-9p75.BRA";1995;"cropland";5136.25726249102
"-43p25.-10p25.BRA";1995;"cropland";1999.59281991379
"-43p25.-10p75.BRA";1995;"cropland";496.740704385797
"-43p25.-11p25.BRA";1995;"cropland";572.885176493762
"-43p25.-11p75.BRA";1995;"cropland";1835.10966199106
"-43p25.-12p25.BRA";1995;"cropland";3988.62170538751
"-43p25.-12p75.BRA";1995;"cropland";9585.96836746478
"-43p25.-13p25.BRA";1995;"cropland";12545.3345317802
"-43p25.-13p75.BRA";1995;"cropland";17072.4610164171
"-43p25.-14p25.BRA";1995;"cropland";45176.9899361306
"-43p25.-14p75.BRA";1995;"cropland";16927.3983081643
"-43p25.-15p25.BRA";1995;"cropland";11165.2354240087
"-43p25.-15p75.BRA";1995;"cropland";14100.9377567713
"-43p25.-16p25.BRA";1995;"cropland";5834.04728952023
"-43p25.-16p75.BRA";1995;"cropland";3294.86502723344
"-43p25.-17p25.BRA";1995;"cropland";8325.15499966745
"-43p25.-17p75.BRA";1995;"cropland";5721.17426235484
"-43p25.-18p25.BRA";1995;"cropland";7290.10898927111
"-43p25.-18p75.BRA";1995;"cropland";8436.24401112083
"-43p25.-19p25.BRA";1995;"cropland";10333.6615141933
"-43p25.-19p75.BRA";1995;"cropland";14865.4873680752
"-43p25.-20p25.BRA";1995;"cropland";16301.3366999437
"-43p25.-20p75.BRA";1995;"cropland";42551.4815899912
"-43p25.-21p25.BRA";1995;"cropland";40899.1017949258
